date,account,category,amount,currency,converted amount,currency,description
17/10/2023,Cash,Shaving,"-20,000",SYP,-1.48,USD,
18/10/2023,Cash,Entertainment,"-13,000",SYP,-0.962,USD,سواح
19/10/2023,Cash,Babies,"-30,000",SYP,-2.22,USD,
19/10/2023,Cash,Eating out,"-43,000",SYP,-3.182,USD,شيش
19/10/2023,Cash,House,"-36,000",SYP,-2.664,USD,منظفات
20/10/2023,Cash,Deposits,"-14,000",SYP,-1.036,USD,
20/10/2023,Cash,Bills,"-5,000",SYP,-0.37,USD,
20/10/2023,Cash,House,"-5,000",SYP,-0.37,USD,
20/10/2023,Cash,Entertainment,"-6,000",SYP,-0.444,USD,سواح
21/10/2023,Cash,Bills,"-2,000",SYP,-0.148,USD,
21/10/2023,Cash,House,"-50,000",SYP,-3.7,USD,لحمة
21/10/2023,Cash,House,"-5,500",SYP,-0.407,USD,بندورة
22/10/2023,Cash,Sports,"-6,000",SYP,-0.444,USD,
22/10/2023,Cash,Entertainment,"-12,000",SYP,-0.888,USD,سواح
24/10/2023,Cash,Entertainment,"-12,000",SYP,-0.888,USD,سواح
24/10/2023,Cash,Eating out,"-34,000",SYP,-2.516,USD,سوبريم
25/10/2023,Cash,House,"-40,000",SYP,-2.96,USD,منظفات
25/10/2023,Cash,House,"-40,000",SYP,-2.96,USD,بزورية
25/10/2023,Cash,House,"-40,000",SYP,-2.96,USD,حلويات
25/10/2023,Cash,Communications,"-3,000",SYP,-0.222,USD,وحدات
26/10/2023,Cash,House,"-16,000",SYP,-1.184,USD,كولا
26/10/2023,Cash,Communications,"-1,200",SYP,-0.088,USD,وحدات
27/10/2023,USD,To 'Cash',-100,USD,-100,USD,
27/10/2023,Cash,From 'USD',"1,400,000",SYP,100,USD,
27/10/2023,Cash,Eating out,"-31,000",SYP,-2.294,USD,سوبريم
27/10/2023,Cash,Deposits,"-14,000",SYP,-1.036,USD,
27/10/2023,Cash,Entertainment,"-20,000",SYP,-1.48,USD,سواح
27/10/2023,Cash,Bills,"-5,000",SYP,-0.37,USD,
27/10/2023,Cash,House,"-11,000",SYP,-0.814,USD,
28/10/2023,Cash,House,"-36,000",SYP,-2.664,USD,لحمة
28/10/2023,Cash,House,"-67,500",SYP,-4.995,USD,فروج
28/10/2023,Cash,House,"-29,000",SYP,-2.146,USD,بيض
28/10/2023,Cash,House,"-15,000",SYP,-1.11,USD,شوكولا
28/10/2023,Cash,House,"-25,000",SYP,-1.85,USD,زعتر
28/10/2023,Cash,House,"-6,000",SYP,-0.444,USD,فول
28/10/2023,Cash,House,"-11,000",SYP,-0.814,USD,بندورة
28/10/2023,Cash,House,"-10,000",SYP,-0.74,USD,فليفلة
28/10/2023,Cash,House,"-11,000",SYP,-0.814,USD,بطاطا
28/10/2023,Cash,Eating out,"-14,000",SYP,-1.036,USD,مسبحة
28/10/2023,Cash,Eating out,"-32,000",SYP,-2.368,USD,شاورما
29/10/2023,Cash,House,"-70,000",SYP,-5.18,USD,قشقوان
29/10/2023,Cash,Sports,"-6,000",SYP,-0.444,USD,
31/10/2023,Cash,Electronics,"-350,000",SYP,-25.9,USD,لابتوب
31/10/2023,Cash,Entertainment,"-13,000",SYP,-0.962,USD,سواح
01/11/2023,Cash,Communications,"-37,000",SYP,-2.738,USD,انترنت
01/11/2023,Cash,House,"-200,000",SYP,-14.8,USD,نورا
01/11/2023,USD,House,-100,USD,-100,USD,
01/11/2023,USD,Salary,"1,500",USD,"1,500",USD,
02/11/2023,USD,Electronics,-25,USD,-25,USD,فيفا
02/11/2023,Cash,House,"-20,000",SYP,-1.48,USD,منظفات
03/11/2023,Cash,Deposits,"-14,000",SYP,-1.036,USD,
03/11/2023,Cash,Bills,"-5,000",SYP,-0.37,USD,
03/11/2023,Cash,House,"-10,000",SYP,-0.74,USD,برتقال
03/11/2023,Cash,House,"-10,000",SYP,-0.74,USD,بندورة
03/11/2023,Cash,House,"-14,000",SYP,-1.036,USD,قطايف
03/11/2023,Cash,House,"-36,500",SYP,-2.701,USD,بزورية
03/11/2023,Cash,Eating out,"-35,000",SYP,-2.59,USD,فرانشيسكو
03/11/2023,Cash,Entertainment,"-10,000",SYP,-0.74,USD,شدة
03/11/2023,Cash,Entertainment,"-18,000",SYP,-1.332,USD,سواح
05/11/2023,Cash,Sports,"-7,500",SYP,-0.555,USD,
05/11/2023,Cash,Entertainment,"-6,000",SYP,-0.444,USD,سواح
07/11/2023,Cash,Bills,"-1,000",SYP,-0.074,USD,
07/11/2023,Cash,Entertainment,"-13,000",SYP,-0.962,USD,سواح
09/11/2023,Cash,Bills,"-20,000",SYP,-1.44,USD,
10/11/2023,Cash,Communications,"-1,800",SYP,-0.129,USD,وحدات
10/11/2023,Cash,Entertainment,"-6,000",SYP,-0.432,USD,سواح
10/11/2023,Cash,Bills,"-5,000",SYP,-0.36,USD,
10/11/2023,Cash,Deposits,"-14,000",SYP,-1.008,USD,
11/11/2023,Cash,Entertainment,"-13,000",SYP,-0.936,USD,سواح
12/11/2023,Cash,Sports,"-7,000",SYP,-0.504,USD,
12/11/2023,Cash,House,"-75,000",SYP,-5.4,USD,قشقوان
14/11/2023,USD,Investment,-500,USD,-500,USD,ستيك
15/11/2023,Cash,Entertainment,"-28,000",SYP,-2.016,USD,سواح
16/11/2023,Cash,Entertainment,"-5,000",SYP,-0.36,USD,منتزه
16/11/2023,Cash,Entertainment,"-6,000",SYP,-0.432,USD,سواح
16/11/2023,Cash,Bills,"-3,000",SYP,-0.216,USD,
17/11/2023,Cash,Deposits,"-14,000",SYP,-1.008,USD,
18/11/2023,Cash,Entertainment,"-216,000",SYP,-15.552,USD,مشوار
18/11/2023,Cash,House,"-59,000",SYP,-4.248,USD,قهوة
18/11/2023,Cash,House,"-23,000",SYP,-1.656,USD,حلويات
18/11/2023,USD,To 'Cash',-100,USD,-100,USD,
18/11/2023,Cash,From 'USD',"1,430,000",SYP,100,USD,
18/11/2023,Cash,Electronics,"-10,000",SYP,-0.72,USD,وصلة
19/11/2023,Cash,House,"-300,000",SYP,-21.6,USD,مازوت
19/11/2023,Cash,Sports,"-8,000",SYP,-0.576,USD,
20/11/2023,Cash,Entertainment,"-19,000",SYP,-1.368,USD,سواح
20/11/2023,Cash,Eating out,"-34,000",SYP,-2.448,USD,ماليبو
20/11/2023,Cash,Bills,"-10,000",SYP,-0.72,USD,
21/11/2023,Cash,House,"-40,000",SYP,-2.88,USD,
24/11/2023,Cash,Deposits,"-14,000",SYP,-1.008,USD,
24/11/2023,Cash,Bills,"-5,000",SYP,-0.36,USD,
24/11/2023,Cash,House,"-16,000",SYP,-1.152,USD,لبن
24/11/2023,Cash,House,"-13,000",SYP,-0.936,USD,مسبحة
25/11/2023,Cash,House,"-52,000",SYP,-3.744,USD,فطور
25/11/2023,Cash,Eating out,"-260,000",SYP,-18.72,USD,شاورما
25/11/2023,Cash,House,"-5,000",SYP,-0.36,USD,نسكافيه
26/11/2023,Cash,Sports,"-7,000",SYP,-0.504,USD,
26/11/2023,Cash,House,"-50,000",SYP,-3.6,USD,قشقوان
27/11/2023,Cash,House,"-12,000",SYP,-0.864,USD,كولا
27/11/2023,Cash,House,"-20,000",SYP,-1.44,USD,كوكيز
27/11/2023,Cash,Entertainment,"-13,000",SYP,-0.936,USD,سواح
28/11/2023,Cash,Shaving,"-20,000",SYP,-1.44,USD,
29/11/2023,Cash,Entertainment,"-13,000",SYP,-0.936,USD,سواح
29/11/2023,Cash,Rent,"975,000",SYP,70.2,USD,
29/11/2023,Cash,Real estate,"-25,000",SYP,-1.8,USD,رسوم
01/12/2023,Cash,Eating out,"-7,500",SYP,-0.54,USD,بطاطا
01/12/2023,Cash,Bills,"-5,000",SYP,-0.36,USD,
01/12/2023,Cash,Deposits,"-14,000",SYP,-1.008,USD,
01/12/2023,Cash,House,"-200,000",SYP,-14.4,USD,نورا
01/12/2023,Cash,House,"-21,000",SYP,-1.512,USD,
01/12/2023,Cash,House,"-19,000",SYP,-1.368,USD,
01/12/2023,USD,Salary,"1,500",USD,"1,500",USD,
01/12/2023,USD,Gifts,-100,USD,-100,USD,ماسة
01/12/2023,USD,House,-100,USD,-100,USD,
08/12/2023,Cash,Deposits,"-14,000",SYP,-1.008,USD,
08/12/2023,Cash,Bills,"-5,000",SYP,-0.36,USD,
09/12/2023,Cash,Communications,"-37,000",SYP,-2.664,USD,انترنت
09/12/2023,Cash,Electronics,"-15,000",SYP,-1.08,USD,وصلات
09/12/2023,Cash,Debt,"-36,000",SYP,-2.592,USD,ابو عدنان
09/12/2023,Cash,Communications,"-30,000",SYP,-2.16,USD,وحدات
11/12/2023,Cash,Entertainment,"-12,000",SYP,-0.864,USD,سواح
12/12/2023,Cash,Entertainment,"-12,000",SYP,-0.864,USD,سواح
12/12/2023,Cash,Communications,"-4,500",SYP,-0.324,USD,ارضي
14/12/2023,Cash,Entertainment,"-18,000",SYP,-1.296,USD,سواح
15/12/2023,Cash,Deposits,"-14,000",SYP,-1.008,USD,
15/12/2023,Cash,Bills,"-5,000",SYP,-0.36,USD,
16/12/2023,Cash,Sports,"-12,000",SYP,-0.864,USD,
17/12/2023,Cash,Entertainment,"-6,000",SYP,-0.432,USD,سواح
17/12/2023,Cash,Sports,"-10,000",SYP,-0.72,USD,ملعب
19/12/2023,Cash,Entertainment,"-30,000",SYP,-2.16,USD,سواح
20/12/2023,Cash,House,"-60,000",SYP,-4.32,USD,حلويات
21/12/2023,Cash,House,"-500,000",SYP,-36,USD,
21/12/2023,Cash,Eating out,"-10,000",SYP,-0.72,USD,بطاطا
21/12/2023,Cash,Entertainment,"-6,000",SYP,-0.432,USD,سواح
21/12/2023,Cash,Bills,"-10,000",SYP,-0.72,USD,
22/12/2023,Cash,House,"-10,000",SYP,-0.72,USD,يقطين
22/12/2023,Cash,Deposits,"-14,000",SYP,-1.008,USD,
22/12/2023,Cash,Bills,"-5,000",SYP,-0.36,USD,
22/12/2023,Cash,Entertainment,"-6,000",SYP,-0.432,USD,سواح
23/12/2023,Cash,House,"-30,000",SYP,-2.16,USD,منظفات
23/12/2023,Cash,House,"-30,000",SYP,-2.16,USD,فطاير
24/12/2023,Cash,Sports,"-10,000",SYP,-0.72,USD,
25/12/2023,Cash,House,"-155,000",SYP,-11.16,USD,مول
26/12/2023,Cash,Eating out,"-40,000",SYP,-2.88,USD,سوبريم
26/12/2023,Cash,Entertainment,"-13,000",SYP,-0.936,USD,سواح
27/12/2023,Cash,Eating out,"-53,000",SYP,-3.816,USD,فطاير
28/12/2023,USD,To 'Cash',-200,USD,-200,USD,
28/12/2023,Cash,From 'USD',"2,860,000",SYP,200,USD,
28/12/2023,Cash,Entertainment,"-20,000",SYP,-1.44,USD,سواح
29/12/2023,Cash,Gifts,"-200,000",SYP,-14.4,USD,غندور
29/12/2023,Cash,Sports,"-10,000",SYP,-0.72,USD,
29/12/2023,Cash,Bills,"-5,000",SYP,-0.36,USD,
29/12/2023,Cash,Deposits,"-14,000",SYP,-1.008,USD,
30/12/2023,Cash,House,"-120,000",SYP,-8.64,USD,زيت
30/12/2023,Cash,House,"-265,000",SYP,-19.08,USD,مازوت
30/12/2023,Cash,Eating out,"-21,000",SYP,-1.512,USD,بطاطا
30/12/2023,Cash,Entertainment,"-13,000",SYP,-0.936,USD,سواح
31/12/2023,Cash,Eating out,"-40,000",SYP,-2.88,USD,مندي
31/12/2023,Cash,House,"-50,000",SYP,-3.6,USD,حلويات
31/12/2023,Cash,Eating out,"-25,000",SYP,-1.8,USD,حلويات
31/12/2023,Cash,Communications,"-37,000",SYP,-2.664,USD,انترنت
02/01/2024,Cash,Gifts,"-250,000",SYP,-17.25,USD,نورا
02/01/2024,USD,Salary,"1,600",USD,"1,600",USD,
02/01/2024,USD,House,-200,USD,-200,USD,
02/01/2024,Cash,Entertainment,"-13,000",SYP,-0.897,USD,سواح
03/01/2024,Cash,Entertainment,"-10,000",SYP,-0.69,USD,مقرمشات
04/01/2024,Cash,Entertainment,"-15,000",SYP,-1.035,USD,سواح
05/01/2024,Cash,Bills,"-5,000",SYP,-0.345,USD,
05/01/2024,Cash,Sports,"-11,000",SYP,-0.759,USD,
05/01/2024,Cash,Deposits,"-14,000",SYP,-0.966,USD,
07/01/2024,Cash,Sports,"-10,000",SYP,-0.69,USD,
08/01/2024,Cash,Eating out,"-50,000",SYP,-3.45,USD,فرانشيسكو
08/01/2024,Cash,Entertainment,"-15,000",SYP,-1.035,USD,سواح
09/01/2024,Cash,Entertainment,"-12,000",SYP,-0.828,USD,سواح
11/01/2024,Cash,Eating out,"-10,500",SYP,-0.724,USD,بيض
12/01/2024,Cash,Deposits,"-14,000",SYP,-0.966,USD,
12/01/2024,Cash,Eating out,"-20,000",SYP,-1.38,USD,فطاير
12/01/2024,Cash,Entertainment,"-6,000",SYP,-0.414,USD,سواح
14/01/2024,Cash,Sports,"-10,000",SYP,-0.69,USD,
14/01/2024,Cash,Entertainment,"-6,000",SYP,-0.414,USD,سواح
15/01/2024,Cash,Health,"-50,000",SYP,-3.45,USD,مشدات
15/01/2024,Cash,Entertainment,"-13,000",SYP,-0.897,USD,سواح
15/01/2024,Cash,Communications,"-35,400",SYP,-2.442,USD,وحدات
18/01/2024,Cash,Entertainment,"-13,000",SYP,-0.871,USD,سواح
20/01/2024,Cash,Bills,"-5,000",SYP,-0.335,USD,
20/01/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
20/01/2024,Cash,Taxi,"-17,500",SYP,-1.172,USD,
20/01/2024,Cash,Taxi,"-30,000",SYP,-2.01,USD,
20/01/2024,Cash,Entertainment,"-18,000",SYP,-1.206,USD,نص البلد
20/01/2024,Cash,Sports,"-10,000",SYP,-0.67,USD,
21/01/2024,Cash,Sports,"-10,000",SYP,-0.67,USD,
23/01/2024,USD,To 'Cash',-17,USD,-17,USD,
23/01/2024,Cash,From 'USD',"255,000",SYP,17,USD,
23/01/2024,USD,Bills,-22,USD,-22,USD,تحويل
24/01/2024,Cash,House,"-50,000",SYP,-3.35,USD,منظفات
24/01/2024,Cash,Health,"-30,000",SYP,-2.01,USD,مشدات
24/01/2024,Cash,Entertainment,"-15,000",SYP,-1.005,USD,سواح
24/01/2024,Cash,Eating out,"-12,000",SYP,-0.804,USD,بطاطا
27/01/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
27/01/2024,Cash,Bills,"-5,000",SYP,-0.335,USD,
29/01/2024,Cash,Sports,"-10,000",SYP,-0.67,USD,
29/01/2024,Cash,Babies,"-450,000",SYP,-30.15,USD,
30/01/2024,Cash,Entertainment,"-22,000",SYP,-1.474,USD,سواح
30/01/2024,Cash,House,"-25,000",SYP,-1.675,USD,نابلسية
01/02/2024,Cash,Taxi,"-15,000",SYP,-1.005,USD,
01/02/2024,Cash,Eating out,"-50,000",SYP,-3.35,USD,حلويات
01/02/2024,Cash,Bills,"-25,000",SYP,-1.675,USD,دياب
01/02/2024,Cash,Communications,"-31,200",SYP,-2.09,USD,وحدات
01/02/2024,Cash,House,"-250,000",SYP,-16.75,USD,مازوت
01/02/2024,Cash,House,"-200,000",SYP,-13.4,USD,نورا
01/02/2024,USD,Salary,"1,600",USD,"1,600",USD,
01/02/2024,USD,House,-200,USD,-200,USD,
02/02/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
02/02/2024,Cash,Bills,"-5,000",SYP,-0.335,USD,
04/02/2024,Cash,Sports,"-10,000",SYP,-0.67,USD,
05/02/2024,Cash,House,"-71,500",SYP,-4.79,USD,فطاير
05/02/2024,Cash,Health,"-55,000",SYP,-3.685,USD,صورة بانوراما
05/02/2024,Cash,Communications,"-1,800",SYP,-0.12,USD,وحدات
05/02/2024,Cash,Communications,"-37,000",SYP,-2.479,USD,انترنت
07/02/2024,USD,To 'Cash',-400,USD,-400,USD,
07/02/2024,Cash,From 'USD',"6,000,000",SYP,400,USD,
07/02/2024,Cash,Bills,"-6,000,000",SYP,-402,USD,زكاة
07/02/2024,USD,Gifts,-100,USD,-100,USD,محمد
10/02/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
10/02/2024,Cash,Health,"-100,000",SYP,-6.7,USD,اسنان
10/02/2024,Cash,Entertainment,"-18,000",SYP,-1.206,USD,سواح
10/02/2024,Cash,Eating out,"-10,000",SYP,-0.67,USD,بطاطا
11/02/2024,USD,To 'Cash',-200,USD,-200,USD,
11/02/2024,Cash,From 'USD',"2,900,000",SYP,200,USD,
11/02/2024,Cash,Communications,"-4,000",SYP,-0.268,USD,ارضي
12/02/2024,Cash,Sports,"-10,000",SYP,-0.67,USD,
14/02/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
16/02/2024,Cash,Bills,"-10,000",SYP,-0.67,USD,
16/02/2024,Cash,Entertainment,"-10,000",SYP,-0.67,USD,سواح
17/02/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
17/02/2024,Cash,Bills,"-5,000",SYP,-0.335,USD,
17/02/2024,Cash,Health,"-50,000",SYP,-3.35,USD,اسنان
18/02/2024,Cash,Sports,"-10,000",SYP,-0.67,USD,
19/02/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
21/02/2024,Cash,House,"-650,000",SYP,-43.55,USD,مازوت
23/02/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
23/02/2024,Cash,Bills,"-5,000",SYP,-0.335,USD,
25/02/2024,Cash,Sports,"-10,000",SYP,-0.67,USD,
26/02/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
28/02/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
01/03/2024,USD,Salary,"1,600",USD,"1,600",USD,
01/03/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
01/03/2024,Cash,Bills,"-5,000",SYP,-0.335,USD,
01/03/2024,Cash,Communications,"-42,500",SYP,-2.847,USD,وحدات
01/03/2024,USD,Investment,-250,USD,-250,USD,ثروة
01/03/2024,USD,Investment,-250,USD,-250,USD,ستيك
01/03/2024,USD,House,-200,USD,-200,USD,
01/03/2024,USD,Gifts,-100,USD,-100,USD,نورا
03/03/2024,Cash,Sports,"-10,000",SYP,-0.7,USD,
04/03/2024,Cash,Entertainment,"-40,000",SYP,-2.8,USD,مول
04/03/2024,Cash,Eating out,"-70,000",SYP,-4.9,USD,ماليبو
04/03/2024,Cash,Entertainment,"-10,000",SYP,-0.7,USD,سواح
05/03/2024,Cash,Electronics,"-200,000",SYP,-14,USD,لابتوب
05/03/2024,Cash,Taxi,"-20,000",SYP,-1.4,USD,
05/03/2024,Cash,Entertainment,"-55,000",SYP,-3.85,USD,سرجلة
05/03/2024,Cash,Eating out,"-14,000",SYP,-0.98,USD,كروسان
05/03/2024,Cash,Electronics,"-15,000",SYP,-1.05,USD,وصلة
05/03/2024,Cash,Electronics,"-40,000",SYP,-2.8,USD,سماعات
05/03/2024,Cash,Bills,"-1,000",SYP,-0.07,USD,
05/03/2024,Cash,Entertainment,"-25,000",SYP,-1.75,USD,سواح
05/03/2024,Cash,Communications,"-50,000",SYP,-3.5,USD,انترنت
06/03/2024,USD,Gifts,-100,USD,-100,USD,عمار
06/03/2024,Cash,House,"-25,000",SYP,-1.75,USD,كعك
08/03/2024,Cash,Deposits,"-14,000",SYP,-0.98,USD,
08/03/2024,Cash,Bills,"-5,000",SYP,-0.35,USD,
10/03/2024,Cash,Sports,"-10,000",SYP,-0.7,USD,
12/03/2024,Cash,Entertainment,"-30,000",SYP,-2.1,USD,سواح
14/03/2024,Cash,Entertainment,"-30,000",SYP,-2.1,USD,سواح
15/03/2024,USD,To 'Cash',-100,USD,-100,USD,
15/03/2024,Cash,From 'USD',"1,420,000",SYP,100,USD,
17/03/2024,Cash,Sports,"-10,000",SYP,-0.7,USD,
18/03/2024,Cash,Entertainment,"-15,000",SYP,-1.05,USD,سواح
22/03/2024,Cash,Bills,"-5,000",SYP,-0.35,USD,
22/03/2024,Cash,Deposits,"-14,000",SYP,-0.98,USD,جديدة
24/03/2024,Cash,Sports,"-10,000",SYP,-0.7,USD,
24/03/2024,Cash,Communications,"-1,800",SYP,-0.126,USD,وحدات
25/03/2024,Cash,Entertainment,"-20,000",SYP,-1.4,USD,سواح
27/03/2024,Cash,Entertainment,"-30,000",SYP,-2.1,USD,سواح
28/03/2024,Cash,Eating out,"-65,000",SYP,-4.55,USD,كريسبي
28/03/2024,Cash,Entertainment,"-30,000",SYP,-2.1,USD,سواح
29/03/2024,Cash,Deposits,"-14,000",SYP,-0.98,USD,
29/03/2024,Cash,Bills,"-5,000",SYP,-0.35,USD,
29/03/2024,Cash,Communications,"-42,600",SYP,-2.982,USD,وحدات
31/03/2024,Cash,Sports,"-10,000",SYP,-0.7,USD,
31/03/2024,Cash,House,"-332,000",SYP,-23.24,USD,كريسبي
01/04/2024,Cash,Gifts,"50,000",SYP,3.5,USD,رغدة
01/04/2024,Cash,Gifts,"30,000",SYP,2.1,USD,تيتة
01/04/2024,USD,Salary,"1,600",USD,"1,600",USD,
02/04/2024,USD,Investment,-250,USD,-250,USD,ستيك
02/04/2024,USD,Investment,-250,USD,-250,USD,ثروة
02/04/2024,USD,Clothes,-130,USD,-130,USD,بوط
06/04/2024,USD,To 'Cash',-600,USD,-600,USD,
06/04/2024,Cash,From 'USD',"8,400,000",SYP,600,USD,
06/04/2024,Cash,Gifts,"-7,375,000",SYP,-516.25,USD,ماما
06/04/2024,Cash,Electronics,"-525,000",SYP,-36.75,USD,مروحة
06/04/2024,Cash,Shaving,"-25,000",SYP,-1.75,USD,
06/04/2024,Cash,Taxi,"-25,000",SYP,-1.75,USD,
06/04/2024,Cash,House,"-200,000",SYP,-14,USD,نورا
06/04/2024,Cash,House,"-50,000",SYP,-3.5,USD,معروك
06/04/2024,Cash,Entertainment,"-50,000",SYP,-3.5,USD,سواح
06/04/2024,Cash,Communications,"-50,000",SYP,-3.5,USD,انترنت
06/04/2024,Cash,Communications,"-66,500",SYP,-4.655,USD,وحدات
06/04/2024,Cash,Bills,"-15,000",SYP,-1.05,USD,
06/04/2024,USD,House,-200,USD,-200,USD,
06/04/2024,Cash,Entertainment,"-105,000",SYP,-7.35,USD,اروما
06/04/2024,Cash,Taxi,"-20,000",SYP,-1.4,USD,
06/04/2024,Cash,Entertainment,"-10,000",SYP,-0.7,USD,سواح
07/04/2024,Cash,Sports,"-10,000",SYP,-0.7,USD,
07/04/2024,Cash,Mobile,"-30,000",SYP,-2.1,USD,كفر
08/04/2024,Cash,Eating out,"-37,500",SYP,-2.625,USD,نمورة
08/04/2024,Cash,Entertainment,"-8,000",SYP,-0.56,USD,جلاب
09/04/2024,Cash,Entertainment,"-20,000",SYP,-1.4,USD,سواح
10/04/2024,Cash,Babies,"-75,000",SYP,-5.25,USD,عيدية
11/04/2024,Cash,Taxi,"-75,000",SYP,-5.25,USD,
11/04/2024,Cash,Entertainment,"-80,000",SYP,-5.6,USD,بولينغ
11/04/2024,Cash,Entertainment,"-52,000",SYP,-3.64,USD,ام كلثوم
12/04/2024,Cash,Deposits,"-14,000",SYP,-0.98,USD,
12/04/2024,Cash,Bills,"-5,000",SYP,-0.35,USD,
12/04/2024,Cash,Entertainment,"-25,000",SYP,-1.75,USD,سواح
13/04/2024,Cash,Entertainment,"-25,000",SYP,-1.75,USD,سواح
13/04/2024,Cash,Eating out,"-85,000",SYP,-5.95,USD,ماليبو
13/04/2024,Cash,Gifts,"-25,000",SYP,-1.75,USD,نغم
13/04/2024,USD,Gifts,-100,USD,-100,USD,نورا
13/04/2024,USD,Gifts,-100,USD,-100,USD,ماما
13/04/2024,Cash,Gifts,"100,000",SYP,7,USD,عبدو
14/04/2024,Cash,Sports,"-10,000",SYP,-0.7,USD,
16/04/2024,Cash,Eating out,"-42,500",SYP,-2.975,USD,ماليبو
16/04/2024,Cash,Entertainment,"-20,000",SYP,-1.4,USD,سواح
16/04/2024,Cash,Gifts,"-180,000",SYP,-12.6,USD,ريال
18/04/2024,Cash,Communications,"-5,000",SYP,-0.35,USD,ارضي
19/04/2024,Cash,Entertainment,"-25,000",SYP,-1.75,USD,سواح
19/04/2024,Cash,Deposits,"-14,000",SYP,-0.98,USD,
19/04/2024,Cash,Bills,"-5,000",SYP,-0.35,USD,
20/04/2024,Cash,Entertainment,"-37,000",SYP,-2.59,USD,ام كلثوم
20/04/2024,Cash,Taxi,"-20,000",SYP,-1.4,USD,
21/04/2024,Cash,Sports,"-10,000",SYP,-0.7,USD,
21/04/2024,Cash,Communications,"-1,800",SYP,-0.126,USD,وحدات
24/04/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
25/04/2024,Cash,Gifts,"-100,000",SYP,-6.7,USD,غندور
25/04/2024,Cash,Entertainment,"-60,000",SYP,-4.02,USD,سهرة
26/04/2024,Cash,Bills,"-5,000",SYP,-0.335,USD,
26/04/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
26/04/2024,USD,Clothes,-25,USD,-25,USD,كنزة
26/04/2024,Cash,Taxi,"-25,000",SYP,-1.675,USD,
26/04/2024,Cash,Entertainment,"-50,000",SYP,-3.35,USD,ام كلثوم
26/04/2024,Cash,Eating out,"-28,000",SYP,-1.876,USD,بطاطا
27/04/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
28/04/2024,Cash,Entertainment,"-10,000",SYP,-0.67,USD,بلياردو
29/04/2024,Cash,Entertainment,"-30,000",SYP,-2.01,USD,سواح
30/04/2024,Cash,Communications,"-50,000",SYP,-3.35,USD,انترنت
01/05/2024,Cash,Entertainment,"-55,000",SYP,-3.685,USD,ام كلثوم
01/05/2024,Cash,Entertainment,"-30,000",SYP,-2.01,USD,سواح
01/05/2024,Cash,Eating out,"-55,000",SYP,-3.685,USD,الرضا
03/05/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
03/05/2024,Cash,Bills,"-5,000",SYP,-0.335,USD,
03/05/2024,USD,To 'Cash',-45,USD,-45,USD,
03/05/2024,Cash,From 'USD',"675,000",SYP,45,USD,
03/05/2024,USD,Salary,"1,600",USD,"1,600",USD,
03/05/2024,USD,House,-200,USD,-200,USD,
03/05/2024,Cash,House,"-200,000",SYP,-13.4,USD,نورا
04/05/2024,Cash,Sports,"-250,000",SYP,-16.75,USD,نادي
07/05/2024,Cash,Eating out,"-80,000",SYP,-5.36,USD,الرضا
07/05/2024,Cash,Entertainment,"-30,000",SYP,-2.01,USD,سواح
09/05/2024,Cash,Communications,"-2,200",SYP,-0.147,USD,وحدات
10/05/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
10/05/2024,Cash,Bills,"-5,000",SYP,-0.335,USD,
11/05/2024,Cash,Car,"-175,000",SYP,-11.725,USD,بنزين
11/05/2024,Cash,Eating out,"-20,000",SYP,-1.34,USD,فول
11/05/2024,Cash,Entertainment,"-65,000",SYP,-4.355,USD,درب الحجر
11/05/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
12/05/2024,Cash,Eating out,"-77,000",SYP,-5.159,USD,الرضا
12/05/2024,Cash,Entertainment,"-24,000",SYP,-1.608,USD,سواح
12/05/2024,USD,Investment,-500,USD,-500,USD,ستيك
13/05/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
14/05/2024,Cash,Shaving,"-25,000",SYP,-1.675,USD,
15/05/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
17/05/2024,Cash,Bills,"-5,000",SYP,-0.335,USD,
17/05/2024,Cash,Deposits,"-14,000",SYP,-0.938,USD,
19/05/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
20/05/2024,Cash,Entertainment,"-20,000",SYP,-1.34,USD,سواح
23/05/2024,Cash,Toiletry,"-11,000",SYP,-0.737,USD,محارم
